,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
165,6345-FZOQH,69,Yes,Two year,No,Mailed check,19.9,1363.45,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
166,3376-BMGFE,4,Yes,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
167,5997-OPVFA,72,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
168,3445-HXXGF,58,No,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,Male,1,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
169,1159-WFSGR,16,Yes,Month-to-month,No,Electronic check,20.4,321.4,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
170,7654-YWJUF,43,Yes,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,Male,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,No,No
171,1875-QIVME,2,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
172,6727-IOTLZ,14,Yes,Two year,No,Mailed check,81.95,1181.75,No,Male,0,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes
173,0691-JVSYA,53,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,Female,0,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
174,5918-VUKWP,32,Yes,One year,No,Bank transfer (automatic),20.55,654.55,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
175,1744-JHKYS,34,Yes,Month-to-month,No,Electronic check,24.7,780.2,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
176,2656-FMOKZ,15,Yes,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
177,2070-FNEXE,7,Yes,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,Female,1,No,No,No,Fiber optic,Yes,No,No,No,No,No
178,5947-SGKCL,15,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
179,3712-PKXZA,61,Yes,One year,Yes,Credit card (automatic),20.55,1252,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
180,6317-YPKDH,1,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,Female,0,No,No,No phone service,DSL,No,Yes,No,No,No,No
181,6582-OIVSP,1,Yes,Month-to-month,No,Mailed check,45.3,45.3,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
182,9367-WXLCH,8,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
183,5524-KHNJP,33,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
184,1918-ZBFQJ,13,Yes,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,No,No
185,1024-GUALD,1,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Female,0,Yes,No,No phone service,DSL,No,No,No,No,No,No
186,4827-USJHP,20,Yes,Month-to-month,Yes,Mailed check,51.8,1023.85,No,Male,0,No,No,No,DSL,No,Yes,No,No,No,No
187,8167-GJLRN,3,No,Month-to-month,No,Electronic check,30.4,82.15,No,Male,0,No,No,No phone service,DSL,No,No,No,Yes,No,No
188,0956-SYCWG,13,Yes,One year,No,Electronic check,19.65,244.8,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
189,8017-UVSZU,40,Yes,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,Female,0,Yes,No,Yes,DSL,No,Yes,No,No,No,No
190,7100-FQPRV,43,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
191,2472-OVKUP,6,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,Male,0,Yes,No,No,Fiber optic,No,Yes,Yes,No,No,Yes
192,2984-RGEYA,69,Yes,Two year,No,Bank transfer (automatic),19.75,1375.4,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
193,9680-NIAUV,72,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
194,2146-EGVDT,59,Yes,Two year,No,Credit card (automatic),19.3,1192.7,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
195,2604-IJPDU,20,Yes,Month-to-month,Yes,Electronic check,96.55,1901.65,No,Female,0,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No
196,9178-JHUVJ,24,Yes,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
197,6168-YBYNP,59,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
198,7255-SSFBC,72,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
199,3645-DEYGF,1,Yes,Month-to-month,No,Mailed check,20.75,20.75,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
200,9323-HGFWY,27,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,Female,0,Yes,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
201,8544-GOQSH,14,Yes,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No
202,3363-DTIVD,71,Yes,Two year,No,Electronic check,105.55,7405.5,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
203,7018-WBJNK,13,Yes,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,Male,0,No,Yes,No,Fiber optic,No,No,No,No,Yes,No
204,9142-KZXOP,44,Yes,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
205,7674-YTAFD,33,Yes,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No
206,6348-SNFUS,72,No,Two year,Yes,Credit card (automatic),55.45,4179.2,No,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
207,1285-OKIPP,1,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
208,7825-ECJRF,19,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,Female,0,No,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
209,1347-KTTTA,64,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,Male,0,Yes,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
210,7841-TZDMQ,2,Yes,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
211,4195-NZGTA,1,No,Month-to-month,No,Electronic check,25.25,25.25,No,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No
212,7157-SMCFK,61,Yes,Two year,No,Mailed check,19.75,1124.2,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
213,4709-LKHYG,29,Yes,One year,No,Electronic check,20.0,540.05,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
214,2504-DSHIH,23,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes
215,0699-NDKJM,57,No,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,Female,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
216,9286-BHDQG,72,No,Two year,No,Credit card (automatic),45.25,3139.8,No,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
217,0230-WEQUW,66,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,Male,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
218,2040-LDIWQ,65,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,Male,0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
219,6496-JDSSB,8,Yes,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
220,9408-SSNVZ,4,Yes,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
221,4443-EMBNA,71,Yes,Two year,No,Bank transfer (automatic),24.75,1836.9,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
222,6469-MRVET,1,Yes,One year,Yes,Electronic check,20.2,20.2,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
223,0742-MOABM,4,Yes,Month-to-month,No,Mailed check,50.05,179.35,Yes,Male,0,Yes,No,No,DSL,No,No,No,Yes,No,No
224,5961-VUSRV,12,Yes,One year,Yes,Bank transfer (automatic),19.35,219.35,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
225,6778-JFCMK,24,No,One year,Yes,Mailed check,50.6,1288.75,No,Male,0,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
226,6341-JVQGF,31,Yes,One year,Yes,Mailed check,81.15,2545.75,No,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
227,2232-DMLXU,1,Yes,Month-to-month,No,Mailed check,55.2,55.2,Yes,Female,0,Yes,No,No,DSL,No,No,No,No,Yes,No
228,4811-JBUVU,30,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,Male,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,Yes
229,0945-TSONX,47,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
230,2651-ZCBXV,54,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,Male,0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
231,3316-UWXUY,50,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,Male,0,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
232,8937-RDTHP,1,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,Yes
233,7083-MIOPC,72,Yes,Two year,No,Credit card (automatic),20.25,1566.9,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
234,1984-GPTEH,29,Yes,Month-to-month,No,Electronic check,25.15,702,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
235,1251-KRREG,2,Yes,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,Male,0,No,No,Yes,DSL,No,Yes,No,No,No,No
236,0621-JFHOL,10,No,Two year,Yes,Mailed check,29.6,299.05,No,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No
237,9903-LYSAB,18,Yes,Month-to-month,Yes,Electronic check,73.15,1305.95,No,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
238,0094-OIFMO,11,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,Female,1,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
239,9227-UAQFT,16,Yes,Two year,No,Mailed check,19.75,284.35,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
240,7301-ABVAD,72,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
241,6614-FHDBO,72,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
242,7576-ASEJU,41,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,Female,0,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
243,9058-HRZSV,65,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,Female,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
244,4522-AKYLR,13,Yes,Month-to-month,Yes,Electronic check,54.8,731.3,No,Female,1,No,No,No,DSL,No,Yes,Yes,No,No,No
245,0221-WMXNQ,4,Yes,Month-to-month,No,Electronic check,75.35,273.4,No,Male,1,No,No,No,Fiber optic,Yes,No,No,No,No,No
246,0303-UNCIP,41,Yes,One year,No,Mailed check,65.0,2531.8,No,Male,0,No,No,Yes,DSL,No,No,Yes,No,No,Yes
247,9947-OTFQU,15,Yes,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,Male,1,No,No,No,Fiber optic,No,Yes,No,No,No,No
248,0322-YINQP,1,Yes,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,Male,0,No,No,No,DSL,Yes,No,No,No,No,No
249,0959-WHOKV,42,Yes,One year,Yes,Electronic check,99.0,4298.45,No,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
250,4075-JFPGR,51,Yes,One year,Yes,Electronic check,93.5,4619.55,No,Female,0,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No
251,4629-NRXKX,2,Yes,Month-to-month,No,Electronic check,70.4,147.15,Yes,Female,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No
252,9514-JDSKI,1,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,Male,1,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No
253,3282-ZISZV,32,Yes,One year,No,Credit card (automatic),83.7,2633.3,No,Male,0,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
254,3675-YDUPJ,10,Yes,Month-to-month,Yes,Mailed check,19.85,193.05,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
255,4111-BNXIF,67,No,Two year,Yes,Electronic check,59.55,4103.9,No,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
256,7017-VFHAY,61,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
257,6655-LHBYW,50,Yes,One year,No,Credit card (automatic),114.35,5791.1,No,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
258,4959-JOSRX,2,Yes,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,Female,0,Yes,No,No,DSL,No,No,No,No,No,No
259,5046-NUHWD,29,No,Month-to-month,Yes,Electronic check,45.0,1228.65,No,Female,1,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
260,7273-TEFQD,3,No,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,Male,1,No,No,No phone service,DSL,No,No,Yes,No,No,Yes
261,3606-TWKGI,13,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
262,7529-ZDFXI,57,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,No,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
263,7605-BDWDC,31,No,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,Female,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes
264,1950-KSVVJ,45,Yes,One year,No,Mailed check,113.3,5032.25,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
265,0123-CRBRT,61,Yes,Two year,No,Mailed check,88.1,5526.75,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
266,6292-TOSSS,50,Yes,Two year,No,Bank transfer (automatic),24.9,1195.25,No,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
267,3197-ARFOY,19,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,No,Female,1,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
268,6323-AYBRX,59,Yes,Two year,No,Mailed check,19.35,1099.6,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
269,7014-ZZXAW,71,Yes,Two year,Yes,Credit card (automatic),24.25,1732.95,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
270,4385-GZQXV,16,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,Female,1,No,No,No,Fiber optic,No,No,No,Yes,Yes,Yes
271,7633-MVPUY,57,Yes,Two year,Yes,Electronic check,59.75,3450.15,No,Male,0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No
272,6366-ZGQGL,1,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
273,4716-HHKQH,20,Yes,Month-to-month,No,Electronic check,107.05,2172.05,No,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
274,5940-AHUHD,1,Yes,Month-to-month,No,Mailed check,70.6,70.6,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
275,6432-TWQLB,5,Yes,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,No,No
276,4484-GLZOU,52,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
277,3179-GBRWV,21,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,No,Male,1,Yes,No,No,DSL,Yes,Yes,No,No,No,Yes
278,8645-KWHJO,14,No,Month-to-month,Yes,Electronic check,55.0,771.95,No,Male,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
279,4130-MZLCC,5,Yes,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
280,0314-TKOSI,6,Yes,Month-to-month,No,Mailed check,55.15,322.9,No,Female,0,No,No,No,DSL,Yes,Yes,No,No,No,No
281,8229-MYEJZ,10,Yes,Month-to-month,No,Electronic check,51.2,498.25,No,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
282,2080-SRCDE,1,Yes,Month-to-month,No,Mailed check,25.4,25.4,No,Female,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
283,9577-WJVCQ,68,Yes,Month-to-month,No,Mailed check,54.45,3687.75,No,Female,0,No,No,Yes,DSL,Yes,No,No,No,No,No
284,9512-UIBFX,18,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
285,6202-DYYFX,22,Yes,One year,Yes,Credit card (automatic),76.0,1783.6,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
286,3808-HFKDE,20,Yes,Month-to-month,Yes,Electronic check,44.35,927.15,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
287,5583-SXDAG,1,Yes,Month-to-month,No,Electronic check,70.0,70,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
288,3488-PGMQJ,8,Yes,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,Male,1,No,No,No,Fiber optic,No,Yes,No,No,No,No
289,3580-REOAC,10,Yes,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
290,7534-BFESC,24,Yes,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
291,3727-OWVYD,35,Yes,One year,No,Mailed check,61.2,2021.2,No,Male,0,No,No,No,DSL,Yes,Yes,Yes,No,No,No
292,2294-SALNE,23,Yes,One year,No,Mailed check,86.8,1940.8,No,Male,0,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
293,4847-TAJYI,6,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,No,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
294,1563-IWQEX,12,Yes,Month-to-month,No,Mailed check,19.7,220.35,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
295,8203-XJZRC,1,Yes,Month-to-month,No,Mailed check,20.25,20.25,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
296,6556-DBKZF,71,Yes,Two year,No,Electronic check,76.05,5436.45,No,Female,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No
297,6851-WEFYX,35,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,No,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
298,2985-JUUBZ,40,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,No,Male,0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
299,6390-DSAZX,1,Yes,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,Female,0,No,Yes,No,Fiber optic,Yes,No,No,No,No,No
300,0895-LMRSF,23,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No,Male,0,No,No,No,DSL,No,No,No,No,Yes,Yes
301,8098-LLAZX,4,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
302,8266-VBFQL,4,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,No,Male,0,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes
303,8181-YHCMF,68,No,Two year,No,Credit card (automatic),60.3,4109,No,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
304,2240-HSJQD,38,Yes,Month-to-month,Yes,Mailed check,81.85,3141.7,No,Male,0,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
305,1248-DYXUB,52,Yes,Two year,No,Mailed check,24.8,1229.1,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
306,0265-EDXBD,32,Yes,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
307,4115-BNPJY,29,Yes,Two year,No,Mailed check,75.55,2054.4,No,Male,0,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
308,3167-SNQPL,38,Yes,Month-to-month,No,Electronic check,101.15,3741.85,No,Male,1,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
309,4091-TVOCN,48,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,No,Male,0,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
310,1098-TDVUQ,1,Yes,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
311,7277-OZCGZ,22,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No,Female,0,No,No,No,Fiber optic,Yes,No,No,Yes,No,Yes
312,1557-EMYVT,43,Yes,Two year,No,Credit card (automatic),115.05,4895.1,No,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
313,2799-ARNLO,5,Yes,Month-to-month,Yes,Electronic check,69.35,341.6,No,Female,1,Yes,No,No,Fiber optic,No,No,No,No,No,No
314,7563-BIUPC,5,Yes,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
315,5027-YOCXN,51,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
316,3973-SKMLN,71,Yes,Two year,Yes,Credit card (automatic),19.9,1355.1,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
317,2321-OMBXY,38,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
318,2840-XANRC,24,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,Male,1,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
319,6745-JEFZB,35,Yes,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,No,Male,0,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,No
320,5020-ZSTTY,54,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,Female,1,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
321,9880-TDQAC,72,No,Two year,Yes,Electronic check,60.0,4264,No,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
